,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
hsa04142,hsa04142,Lysosome biogenesis,228,-0.42269353028738,-1.84546495321009,2.02619678745453e-06,9.63890757460512e-05,3.83730700931421e-05,3410,tags=38%, list=24%, signal=29%,53373/26985/55207/523/1212/8907/79036/8906/8649/2647/5538/163/2030/23431/8692/161/389541/8546/1211/57192/58528/127829/55315/7942/1497/3916/6272/2588/114880/23557/57617/1174/84572/2799/7030/8943/64121/411/9559/7879/537/388552/55014/9296/119032/9741/23545/2475/9342/1175/64223/23062/164/2629/153129/9894/55737/1186/2760/162/8673/10542/535/9550/729991/55004/1509/84335/11182/528/527/5476/9907/206358/23503/51172/65082/55317/3423/8372/11154/3425/54982/9114/57707/155066,0.627256739718528
hsa03050,hsa03050,Proteasome,42,-0.559354534078482,-1.83903629993122,0.000753378083750365,0.0147573471699336,0.00587498856024557,2570,tags=50%, list=18%, signal=41%,5685/23198/5704/5691/5692/5702/5694/5693/5701/5715/5695/5708/5690/10197/5700/5709/5707/5688/5717/11047/5699,0.477270815362862
hsa05415,hsa05415,Diabetic cardiomyopathy,182,-0.43591626886403,-1.83655524169414,8.81262960070642e-06,0.000266782332457749,0.000106207649194442,3034,tags=31%, list=21%, signal=25%,4087/514/9377/5603/100532726/5578/516/4713/5160/4706/4717/4696/2936/7046/1535/54539/4718/208/4728/2997/4725/5291/4514/7416/4726/4714/1340/4720/4702/207/7419/2475/142/6391/10105/5499/5164/4729/6513/488/4708/1509/9882/5524/4538/4519/4539/1536/4535/5602/4540/4513/4541/4508/4509/4536/4537,0.593325476396405
hsa05144,hsa05144,Malaria,24,0.639838346161115,1.78217699839106,0.00674039567792676,0.0683246320854973,0.0272004464801847,1829,tags=33%, list=13%, signal=29%,7058/3576/2995/7059/3592/7040/7043/6382,0.407017918923954
hsa03008,hsa03008,Ribosome biogenesis in eukaryotes,75,-0.473177976900797,-1.74899116670034,0.0022534626967327,0.0341092308187268,0.0135790896935101,4659,tags=60%, list=32%, signal=41%,55127/54433/84135/51119/23560/51367/2091/3692/9790/92856/102157402/29102/55226/10885/54913/57455/55272/5901/1736/1460/5822/1457/55916/22803/7514/65083/10482/51096/27341/51077/4809/23195/10775/10199/56000/55651/10813/55341/6949/10556/23160/10436/54552/10940/10799,0.431707695803346
hsa04977,hsa04977,Vitamin digestion and absorption,16,-0.648885399948359,-1.73479758873065,0.0169902780567505,0.11540592760658,0.0459437930588602,540,tags=25%, list=4%, signal=24%,25974/113235/6948/6573,0.352487857583619
hsa03013,hsa03013,Nucleocytoplasmic transport,102,-0.439246026667193,-1.72321860431572,0.000989102813115736,0.0182984020426411,0.00728470377726936,4396,tags=60%, list=31%, signal=42%,1915/10921/65110/7329/9972/9688/9775/6396/4116/57122/129401/3839/8086/10526/55705/4927/22794/57510/30000/55308/10527/23214/80145/5901/3843/11260/10762/5905/8480/23511/79711/23534/3837/84321/3838/4928/6612/55916/1434/81929/7514/51194/3836/9883/22985/79228/10482/84305/10073/4686/79902/56000/64328/55706/3842/9939/55161/23633/10189/2733/23039,0.45505986738723
hsa04723,hsa04723,Retrograde endocannabinoid signaling,117,-0.428744512970239,-1.72023848337068,0.000675064675537719,0.0140497835596288,0.00559330323643234,2966,tags=33%, list=21%, signal=27%,5603/100532726/5578/2791/4713/4706/4717/22999/4696/54539/10681/4718/2570/4728/4725/4726/4714/4720/4702/107/747/2790/2776/2771/4729/2782/5594/5566/4708/4538/113/4539/5567/4535/5602/4540/4541/4536/4537,0.477270815362862
hsa04612,hsa04612,Antigen processing and presentation,54,0.535538951426982,1.71783549090138,0.00477312636618016,0.0567661099977855,0.0225989294014916,947,tags=15%, list=7%, signal=14%,3310/3303/3304/3305/5641/3106/5720/3134,0.407017918923954
hsa04974,hsa04974,Protein digestion and absorption,64,0.505435728298508,1.71308372237239,0.00672677691749159,0.0683246320854973,0.0272004464801847,1971,tags=23%, list=14%, signal=20%,91522/1305/1292/136227/1289/85301/6547/1280/7373/482/1288/1286/1803/255631/6520,0.407017918923954
hsa05034,hsa05034,Alcoholism,131,0.455788443283041,1.71182863792261,0.00136368970209798,0.0227054335399313,0.00903916949072579,1737,tags=27%, list=12%, signal=24%,8367/3017/8370/8329/8360/8343/90993/128312/8349/8337/8362/8334/440689/8341/8336/8357/102724334/64764/25759/8347/8348/2792/2786/126961/8970/92815/9586/8353/135/3013/8344/8969/2784/85236/2788,0.45505986738723
hsa04114,hsa04114,Oocyte meiosis,103,-0.433194077470202,-1.70626828160019,0.0021192631246317,0.0336054581191598,0.0133785347554959,3132,tags=36%, list=22%, signal=28%,10459/5347/119504/5603/25906/8454/7534/898/7531/996/5515/51434/6500/7529/9126/7532/8243/5534/5518/9134/991/64506/107/808/9088/5499/5532/5528/8945/3480/10971/891/5594/5566/9700/113/5567,0.431707695803346
hsa04914,hsa04914,Progesterone-mediated oocyte maturation,84,-0.449039194822182,-1.69749210268192,0.00469000031265767,0.0567661099977855,0.0225989294014916,4365,tags=46%, list=30%, signal=33%,5295/29882/5599/51529/51433/2770/5140/5595/3845/369/9133/10459/5347/890/119504/5603/993/51343/25906/3326/996/208/51434/5291/3835/207/64506/107/9088/2771/3480/891/5594/5566/113/85417/994/5567/5602,0.407017918923954
hsa05010,hsa05010,Alzheimer disease,339,-0.370787455527064,-1.67990511346741,3.35156291066573e-06,0.000124007827694632,4.93682611581566e-05,3986,tags=40%, list=28%, signal=30%,177/5689/126328/25800/90550/805/506/5714/5605/292/1349/1329/29982/5595/3845/5610/5970/4716/513/3800/4722/369/515/4723/293/29985/27089/5687/26100/55334/10313/4715/23516/3799/10376/7132/27173/514/9377/100532726/637/5705/516/4713/836/5609/4706/91252/4717/1460/4696/1452/5685/7186/1457/54539/8312/4718/5704/5691/208/1857/4728/10383/5692/5702/9776/5694/4725/5693/5291/5534/7846/842/4514/203068/7416/1139/4726/5701/5715/4714/1340/5695/4720/4702/207/7419/64837/1855/2475/5708/4893/8851/84790/51107/5690/7477/808/6391/3798/10105/5700/5709/5532/2776/22863/5707/5688/572/55851/4729/5717/488/5664/4311/5594/11047/4708/3265/3028/11211/4538/4519/1020/4539/51807/1536/4535/5602/4540/4513/4541/4508/4509/4536/4537,0.627256739718528
hsa05412,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,69,0.48996055369342,1.66633947853351,0.00743281764996183,0.0707179507839226,0.0281532410314247,2742,tags=45%, list=19%, signal=37%,22801/3678/1674/6547/284217/3672/8910/3675/3676/785/59285/3655/6645/3693/88/9254/27092/3696/3679/782/8516/6932/6640/775/784/1824/4842/1499/3690/3688/83439,0.407017918923954
hsa05410,hsa05410,Hypertrophic cardiomyopathy,71,0.490778344188454,1.66465737108531,0.0127581739495917,0.101154093457477,0.0402700522689786,2340,tags=39%, list=16%, signal=33%,22801/1636/3678/1674/6547/284217/3672/8910/3675/3676/785/59285/3655/6645/3693/9254/27092/3696/3679/7040/782/7043/8516/6640/775/784/4842/5563,0.380730400722792
