"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000206557",1039.17302259075,-0.317629358914471,0.0923754184387876,0.000118589473909146,0.00186681353315538
"ENSG00000209082",555.450615169589,0.62072293302285,0.188836358826145,7.83346244265954e-05,0.00133557756823784
"ENSG00000210082",102704.192193773,0.591534649373366,0.0715459548059192,2.73534981418107e-17,8.52416049500722e-15
"ENSG00000210195",30.3655717874758,1.98128641214243,0.470260283630914,1.3779691110194e-06,4.45932003850663e-05
"ENSG00000211450",1208.8917689397,-0.334794602594123,0.0893872599579411,3.39992016309818e-05,0.000667606260263899
"ENSG00000211459",25327.5731810623,0.716012470932353,0.0725399010467255,7.29282054661922e-24,4.23184772960373e-21
"ENSG00000211460",2963.69516187602,0.277021754214885,0.0729684403976002,4.71404568758927e-05,0.000877521690605666
"ENSG00000212694",432.593015944086,-0.451780096906401,0.159619580952077,0.000456939192024362,0.00548066480640483
"ENSG00000213024",4712.59092183384,0.279260929189562,0.0883544009510448,0.000400959818503962,0.00494311489068474
"ENSG00000213079",3841.33167130599,0.403319040804805,0.13738607922947,0.000459345503686285,0.00550168408258563
"ENSG00000213123",202.600843666104,-0.651191488432925,0.196225966205225,5.48358729019266e-05,0.00100052717671684
"ENSG00000213190",1509.13164976607,-0.727859417772514,0.082527168046032,7.70210062807575e-20,3.16124266754289e-17
"ENSG00000213214",251.033397994264,-0.458800694566819,0.221242125868695,0.00300806066924702,0.0229984756665556
"ENSG00000213337",469.602940522643,-0.34831646138794,0.130102305089373,0.00114475370539269,0.0112720394115554
"ENSG00000213341",2128.30420990669,0.425495919030087,0.105918614329054,8.04695185351168e-06,0.000201809397601929
"ENSG00000213347",354.595925859388,-0.455563201337634,0.293730322193469,0.0071151670339388,0.0443084354613653
"ENSG00000213366",959.755788052895,-0.294315297173656,0.117233935828355,0.00249891197418177,0.0200819917390309
"ENSG00000213390",1721.34532189605,0.277884006673049,0.092176087377864,0.000700858727165341,0.00769846648873261
"ENSG00000213420",235.848188856885,-0.771487525076298,0.18835238531842,2.46092903785159e-06,7.21827720984441e-05
"ENSG00000213424",390.570620327569,-0.812825513725464,0.138971693514663,3.12591275180918e-10,2.60410196967549e-08
"ENSG00000213462",246.658455543182,-0.589272026183277,0.206057193239736,0.000279966595004089,0.00372138851558358
"ENSG00000213523",1268.02556481635,0.318553305056133,0.0968199761026571,0.000210244825469869,0.00298565394346578
"ENSG00000213588",702.321313436719,0.347034819957875,0.125138478768077,0.000937747360548803,0.00971095186639197
"ENSG00000213614",2023.08390088299,0.320475775542052,0.0896595599710796,7.4903291896725e-05,0.00128619652656948
"ENSG00000213654",100.404197034336,-0.663872745363506,0.303257118466004,0.00134162181630086,0.0127336784685341
"ENSG00000213742",126.50913575349,0.398748464427022,0.234662470561547,0.00830696137967672,0.0496235520401846
"ENSG00000213753",1461.59136033996,0.287741227761525,0.0787017739683297,6.68225469499874e-05,0.00118163264549581
"ENSG00000213762",1493.95723445161,0.291684616901164,0.129405233839354,0.00519930332430363,0.034995877946956
"ENSG00000213782",3245.41385395672,0.250106090435013,0.101588320818807,0.00410903850497851,0.0292252324436933
"ENSG00000213853",848.707885093008,-0.485396212395989,0.138950182119243,4.37117756331736e-05,0.000823719776433421
"ENSG00000213889",204.544810937303,-0.710643403138319,0.2417307916961,0.000169905190965623,0.00251244688362874
"ENSG00000213977",620.386998125337,0.288978030786825,0.114629122894727,0.00268865265767678,0.0211720388036429
"ENSG00000213996",22.9027998094986,-1.00874768522891,0.736655180640982,0.00370062028872373,0.0269351376378213
"ENSG00000214026",1690.60460261825,-0.256215591181736,0.0875925093311568,0.000990871009629313,0.0101118116131244
"ENSG00000214078",2606.7926314933,0.225757923407372,0.0652862710993063,0.000217711197070849,0.0030812817698135
"ENSG00000214193",204.889160384967,-0.879561859913373,0.358238690014481,0.000513995554646327,0.00601914905608099
"ENSG00000214357",228.443660280893,-0.694587772284834,0.194990775482762,2.25866866841369e-05,0.000476301708672501
"ENSG00000214367",1169.9387170376,0.393443021023778,0.0961369300010222,6.64378357080206e-06,0.000172002446045319
"ENSG00000214413",695.221752111313,-0.374922978426187,0.133751777273362,0.000680336136554061,0.00752708514525427
"ENSG00000214435",735.895017895693,-0.310116350643963,0.121842537252784,0.002050922819044,0.0174660572868787
"ENSG00000214456",60.106873982107,-0.92869376790683,0.486359145364605,0.0017377541634267,0.0154642660296904
"ENSG00000214706",1413.52282873632,0.21872041046034,0.0817038170044411,0.00281904076722547,0.0219929615349421
"ENSG00000214717",1557.55955989919,-0.323003592193461,0.0999868440422105,0.000235564949527812,0.00327881469863856
"ENSG00000215041",1477.17738132276,0.302495777668296,0.112415933631134,0.00155750592474078,0.0142058047162807
"ENSG00000215114",1489.46062292681,-0.212221239484736,0.0773277897606631,0.00236127793707224,0.0193506476500818
"ENSG00000215120",29.0799231627578,1.59107189650684,0.488565322531885,5.3282684949132e-05,0.000976733139786484
"ENSG00000215196",21.0504598095599,0.735710881166439,0.76114020156913,0.0075830720057894,0.0463354886395875
"ENSG00000215246",91.3863298659939,-1.13590553881097,0.267273236293096,1.01550107554636e-06,3.47334392262076e-05
"ENSG00000215883",920.4252639978,0.298479077437705,0.141669722956908,0.00693080255117342,0.0435354779138284
"ENSG00000217128",1656.39118724558,0.246907137431025,0.100363924908608,0.0042344975393877,0.0299026960104138
"ENSG00000220205",1475.04993929911,-0.378554587734985,0.0859720477337422,1.65564884055432e-06,5.1594923497867e-05
"ENSG00000220323",297.053717258152,0.984845275159709,0.18206213836837,4.23539308031655e-09,2.72035094486896e-07
"ENSG00000221818",311.807548042956,-1.14098524181583,0.164102250780786,1.91941173019925e-13,3.36456881206178e-11
"ENSG00000221890",171.498274852815,0.494029105878169,0.222574240250997,0.00207516516413392,0.0176049462408672
"ENSG00000221909",575.493565529283,0.401347055723554,0.124042994653598,0.000169189028902912,0.0025062614246287
"ENSG00000221914",4296.95342838299,0.31535127845762,0.0909359970960496,0.000116670101366557,0.00184522976108687
"ENSG00000222009",132.285828140542,-0.690874887296453,0.334042567656466,0.00164851607624336,0.0147953218832124
"ENSG00000223638",58.3800785751452,1.2968425242954,0.348594506760339,1.06053759797072e-05,0.000253504640605843
"ENSG00000223705",1771.43630838948,-0.235187504204798,0.102812072728239,0.00666099439644099,0.0422348205362882
"ENSG00000223756",239.972241771062,-0.473792584049814,0.208056987567923,0.00181335293965496,0.0159347797746807
"ENSG00000223764",840.360387898627,-0.412681212984879,0.101482384739578,6.35692758352065e-06,0.000165339068586531
"ENSG00000223770",55.8688192477985,1.04448239482089,0.600401914508402,0.00253959050145764,0.0203312221496333
"ENSG00000223802",372.074698324594,-0.336760630875526,0.18033167034214,0.00814886977161803,0.0488699859290051
"ENSG00000223855",38.8841146612124,-0.95392723935338,0.524143689562526,0.00213564662041187,0.0179783198240575
"ENSG00000224032",987.451019093074,0.258910468811293,0.1068199600826,0.00422493399204112,0.0298602222671432
"ENSG00000224152",91.2341741130372,0.559540832408158,0.282815937505206,0.00294692284308614,0.0226856439174078
"ENSG00000224660",279.12953333716,0.530803672059644,0.210613166793661,0.000928445631599997,0.00963341463587074
"ENSG00000224870",948.221898632682,-0.3252372680966,0.168310866610035,0.00772017664449575,0.0468838443065949
"ENSG00000225077",97.5816355355119,-0.958638823585714,0.261766921294525,1.16528945124588e-05,0.000273493596730343
"ENSG00000225138",1163.63326643922,-0.440710887266564,0.120822668064092,3.00739512623461e-05,0.000603919393607113
"ENSG00000225470",3367.62676379349,0.193657731386651,0.0582818718388974,0.000443139509567117,0.00535330342210728
"ENSG00000225611",93.1684231275551,1.54946756524336,0.250493223393065,3.75378281218185e-11,3.92351907847181e-09
"ENSG00000225733",5390.72121606331,-0.295217154293129,0.0596560359772079,1.85983534028632e-07,7.7854002752085e-06
"ENSG00000225828",529.270213304328,-0.491952627976924,0.177587133274855,0.00047031043816013,0.00560508785648631
"ENSG00000226364",25.6307926728901,0.855309299237456,0.821942231680444,0.00651008341555536,0.0414027527275002
"ENSG00000226508",27.0508814557372,-0.191353097167129,0.368653196657786,0.00399048770006426,0.0285752880922048
"ENSG00000226950",1223.89118408109,-0.310708812311749,0.101642403216376,0.000456625891611029,0.00548066480640483
"ENSG00000227057",1703.9143159416,0.20460466491544,0.0778936840082869,0.00366630974881523,0.026789691903197
"ENSG00000227354",331.234304753282,0.39690756234483,0.166886767305345,0.00211498257701104,0.0178490104342737
"ENSG00000227471",71.3934116416609,0.920153399612631,0.330047270404033,0.00027205994984528,0.00365089699840222
"ENSG00000228274",211.047473567509,-0.539268088925155,0.179544315773145,0.000206668747995745,0.00294481091555665
"ENSG00000228526",934.798660196672,0.465992654163378,0.101144356967699,5.0284712701912e-07,1.86385714834312e-05
"ENSG00000228544",218.31190337875,-0.407332896612166,0.182003116947017,0.00261029228192628,0.0207295887306539
"ENSG00000228549",56.6757991371252,-0.703323516651084,0.407794589555679,0.00299619277921653,0.022961503029289
"ENSG00000228701",44.7956267821516,0.614471623058677,0.462884444339949,0.00669396090679243,0.0423138603437686
"ENSG00000228903",55.8929789653121,-1.04023711540558,0.377425103880473,0.000236876203336875,0.0032943411154983
"ENSG00000228960",52.6600708560803,-0.756265219683709,0.407410728375207,0.00238382959191656,0.0194753541071274
"ENSG00000229117",22755.9439470355,0.280035691765285,0.0627089357465685,2.28253813626069e-06,6.75053633690596e-05
"ENSG00000229589",176.881842596429,0.672024267273198,0.208034637500597,8.54389614408234e-05,0.00143489704902812
